robot_id,branching,branching_modules_count,limbs,extremities,length_of_limbs,extensiveness,coverage,joints,hinge_count,active_hinges_count,brick_count,touch_sensor_count,brick_sensor_count,proportion,width,height,absolute_size,sensors,symmetry,avg_period,dev_period,avg_phase_offset,dev_phase_offset,avg_amplitude,dev_amplitude,avg_intra_dev_params,avg_inter_dev_params,sensors_reach,recurrence,synaptic_reception
311,0,0,0.047619047619047616,1,1.0,29,0.16847826086956522,0.6896551724137931,21,20,9,1,0,0.34782608695652173,23,8,31,0.047619047619047616,0,0.32160126111337134,0.9331449362202984,0.5760581140560399,0.892458095878249,0.5496474712928497,0.9093947550296843,0.8966498510344945,0.9131565197428849,1.0,0.2857142857142857,0.0
312,0.14285714285714285,1,0.375,6,0.6818181818181818,15,0.26666666666666666,0.6363636363636364,18,14,5,1,0,0.2777777777777778,5,18,24,0.1,0.21052631578947367,0.7187967671382801,0.7733310932514813,0.23504453307718381,0.8617444295078142,0.5833889848044091,0.8315592226706545,0.8813651208453027,0.8250961214174527,1.0,0.2222222222222222,0.0
313,0,0,0.3,3,0.6923076923076923,9,0.2777777777777778,0.6923076923076923,12,9,2,1,0,0.6666666666666666,9,6,15,0.2,0.25,0.36798985241284426,0.8517647499341485,0.6854317541576249,0.8852097101654045,0.5428451791874049,0.8964510999905898,0.866928984001935,0.879022838373201,1.0,0.16666666666666666,0.0
314,0,0,0.09090909090909091,1,1.0,14,0.5925925925925926,0.7857142857142857,12,11,3,2,0,0.3333333333333333,3,9,16,0.2222222222222222,0,0.5683576706830522,0.9621078918165128,0.8515964983719224,0.7958240861864291,0.6057479941163404,0.8571678105249353,0.8767080740085146,0.8936819053645031,0.5416666666666666,0.16666666666666666,0.0
315,0,0,0.18181818181818182,2,0.8571428571428571,12,0.3076923076923077,0.7142857142857143,12,10,3,2,0,0.3076923076923077,4,13,16,0.25,0,0.634292674502386,0.9127202876335906,0.5938649432626523,0.9103853396218008,0.7207677088098453,0.9479660654464657,0.8173053052513578,0.9257175436990689,0.5833333333333333,0.16666666666666666,0.0
316,0,0,0.0625,1,1.0,21,0.27380952380952384,0.7142857142857143,16,15,6,2,0,0.5833333333333334,7,12,23,0.13333333333333333,0,0.6006964397328951,0.9470960033778649,0.5760581140560399,0.9371153854580869,0.4334977137464951,0.9209088244476152,0.8963968458756068,0.9358598618632181,0.53125,0.1875,0.0
317,0,0,0.3,3,0.6923076923076923,9,0.375,0.6153846153846154,8,8,6,1,0,0.625,8,5,15,0.0625,0.5,0.6837739024164082,0.9085865409996753,0.23967127825144602,0.9010092397510392,0.6144929828229656,0.9035726161988711,0.8952407282105014,0.9044361894299809,1.0,0.25,0.0
318,0,0,0.1111111111111111,1,1.0,11,0.65,0.2727272727272727,4,3,8,2,0,0.8,5,4,13,0.10526315789473684,0,0.2341954257939641,0.9153613739726972,0.2668010028658404,0.7903880150254288,0.634296918927794,0.7115734058641177,0.87314670323018,0.8230394546187314,0.625,0,0.0
319,0,0,0.42857142857142855,6,0.5555555555555556,10,0.2857142857142857,0.16666666666666666,8,3,11,3,0,0.7,10,7,20,0.14285714285714285,0.1111111111111111,0.32160126111337134,0.6600195470137095,0.6828969093891227,0.7585672779099988,0.5640242500603281,0.8762264257521701,0.8182577870836577,0.7781867761482782,0.75,0,0.06587734356414462
320,0,0,0.21428571428571427,3,0.7894736842105263,15,0.19090909090909092,0.5789473684210527,14,11,6,0,0,0.9090909090909091,10,11,21,0.0,0.21052631578947367,0.47341551499848283,0.8741821403211812,0.6639675650227963,0.9255060240615346,0.7719347154982062,0.9378283973102559,0.8485495426278024,0.9161062696147306,0,0,0.0
321,0,0,0.07142857142857142,1,1.0,19,0.4375,0.8421052631578947,17,16,3,1,0,0.75,6,8,21,0.1111111111111111,0,0.5356999818910829,0.9616203648317259,0.7505962402401551,0.8412746824424695,0.9054137048447932,0.8227638521806,0.910923203856063,0.8948568194243552,1.0,0,0.0
322,0,0,0.3333333333333333,2,0.8571428571428571,6,1.0,0.8571428571428571,8,6,0,0,0,0.1111111111111111,9,1,9,0.0,0.25,0.9843392084314162,0.8197904607129671,0.4045364180740799,0.9129348098293399,0.8152309501857665,0.9510040037708857,0.9601154294351437,0.9069461878924231,0,0,0.0
323,0,0,0.05263157894736842,1,1.0,26,0.13333333333333333,0.7692307692307693,21,20,6,1,0,0.9333333333333333,15,14,28,0.06666666666666667,0,0.32160126111337134,0.9278605837890175,0.628548247919883,0.9311801011293611,0.5250343074799233,0.9093983797999673,0.8966498510344945,0.9233329080189365,1.0,0,0.0
324,0,0,0.1,1,1.0,12,1.0,1.0,13,12,0,0,0,0.07142857142857142,14,1,14,0.0,0,0.7799586361989873,0.8750793025119452,0.891573555151656,0.9399769149138936,0.7410750817424876,0.8904522331583645,0.8377324547069006,0.9058834503337239,0,0,0.0
325,0,0,0.3,3,0.6923076923076923,9,0.3333333333333333,0.38461538461538464,8,5,6,0,0,0.5555555555555556,9,5,15,0.0,0,0.5504721564360748,0.8001333507327315,0.7047613860262835,0.784589632233234,0.8481987675527292,0.9417038666580745,0.84277265863049,0.8606420657211452,0,0,0.0
326,0,0,0.0625,1,1.0,21,0.23958333333333334,0.7142857142857143,16,15,6,0,0,0.6666666666666666,12,8,23,0.0,0,0.29208603781047754,0.860951015747286,0.6639675650227963,0.9324576756420798,0.7425106420958003,0.901304483065609,0.8966498510344945,0.902033678413754,0,0,0.0
327,0,0,0.07142857142857142,1,1.0,18,0.2222222222222222,0.3888888888888889,7,7,12,5,0,0.9,9,10,20,0.17857142857142858,0.13333333333333333,0.6074707768350616,0.8523091080041274,0.3774758674550555,0.7501801756571643,0.29752542799040693,0.9315482744658214,0.7118826440259693,0.8606908900376325,0.14285714285714285,0.2857142857142857,0.0
328,0,0,0.08333333333333333,1,1.0,16,0.28125,0.3125,5,5,12,5,0,1.0,8,8,18,0.17857142857142858,0,0.26735995808849816,0.9370551266547681,0.4513874304010631,0.9049045158863158,0.5241454592543573,0.9119850971656915,0.8946641701477308,0.919124903616801,0.2,0.6,0.0
329,0,0,0.18181818181818182,2,0.8571428571428571,12,0.3076923076923077,0.7142857142857143,12,10,3,2,0,0.3076923076923077,4,13,16,0.25,0,0.6007834324461309,0.8617120214982208,0.5566111982364781,0.9185009291047226,0.7228609564774942,0.950932877210569,0.8015849201741256,0.9172327997890414,0.5416666666666666,0.16666666666666666,0.0
330,0,0,1.0,2,0.0,0,1.0,0,2,0,0,2,0,0.3333333333333333,1,3,3,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
331,0,0,0.125,1,1.0,9,1.0,1.0,10,9,0,0,0,0.09090909090909091,11,1,11,0.0,0,0.5207316832650303,0.9354831067663909,0.49560073227651047,0.7410407071691484,0.8509638578999276,0.8410426321416924,0.859816766701517,0.8578047821282198,0,0,0.0
332,0,0,0.08333333333333333,1,1.0,15,1.0,0.8666666666666667,14,13,2,3,0,0.058823529411764705,17,1,17,0.42857142857142855,0,0.5486179356379153,0.9222160993271331,0.5535700665378707,0.8932530233091152,0.8318820470516795,0.8964435715480761,0.8582640027850776,0.9048106340301308,0.07142857142857142,0.14285714285714285,0.0
333,0,0,0.23076923076923078,3,0.7647058823529411,13,0.2261904761904762,0.7647058823529411,16,13,2,1,0,0.5833333333333334,7,12,19,0.2,0.11764705882352941,0.634292674502386,0.9055141882805487,0.5931782049217051,0.8919193666797667,0.782591055512088,0.9592781478632596,0.8589890072770581,0.9248391411606713,1.0,0.1875,0.0
334,0,0,0.25,2,0.8888888888888888,8,0.39285714285714285,0.6666666666666666,8,6,2,0,0,0.5714285714285714,7,4,11,0.0,0.2,0.9843392084314162,0.9214962888670941,0.4045364180740799,0.8971342939614002,0.7565758178181993,0.9504695927476611,0.9601154294351437,0.9260588195988672,0,0,0.0
335,0,0,0.1,1,1.0,12,0.25,0.75,10,9,3,0,0,0.875,8,7,14,0.0,0,0.5079939278857772,0.9121113118705648,0.791188150734324,0.7213065665630888,0.7248161152494446,0.9405709715462501,0.850160619187339,0.8826169761698367,0,0,0.0
336,0,0,0.1111111111111111,2,0.9166666666666666,22,0.23636363636363636,0.7916666666666666,21,19,4,1,0,0.22727272727272727,5,22,26,0.1,0,0.468385174093881,0.854284680523463,0.6414734011831785,0.8760927930462098,0.5236881479203468,0.9494746459237497,0.8796339047814656,0.9019717428606402,1.0,0.09523809523809523,0.0
337,0,0,0.08333333333333333,1,1.0,16,0.28125,0.625,11,10,6,0,0,1.0,8,8,18,0.0,0,0.32160126111337134,0.8585652047227266,0.6639675650227963,0.9425219961764094,0.7648109398249362,0.8436451095953312,0.8727504209075446,0.8904547684611571,0,0,0.0
338,0,0,0.14285714285714285,1,1.0,8,0.3333333333333333,0.75,7,6,2,0,0,0.8333333333333334,5,6,10,0.0,0,0.13179680513861733,0.8261393761140982,0.6930584722364439,0.7153027210535011,0.538353074318392,0.8912679718952926,0.9092020670225677,0.8216914119923675,0,0,0.0
339,0.125,1,0.2222222222222222,4,0.8,20,0.16875,0.72,22,18,4,0,0,0.625,16,10,27,0.0,0.36363636363636365,0.47924902385965196,0.9381577852423105,0.5760581140560399,0.93593732622593,0.4795655397072749,0.9416112698932141,0.8815068841212798,0.9386105548845362,0,0,0.0
340,0.25,1,0.7272727272727273,8,0.21428571428571427,3,0.5714285714285714,0.07142857142857142,4,1,11,5,0,0.5714285714285714,7,4,16,0.21739130434782608,0.7142857142857143,0.4631895102265796,0.9031768380339052,0.33290857565741216,0.8463702508088818,0.8898802638785981,0.9037222945252406,0.9382144711086793,0.8869116798255675,0.25,0.75,0.14299608992164728
341,0,0,0.0625,1,1.0,21,0.20535714285714285,0.6190476190476191,14,13,8,0,0,0.5714285714285714,14,8,23,0.0,0,0.47159845650039867,0.8284845625832893,0.29485001765440516,0.8233659297758605,0.4273986221485947,0.7295790683764084,0.7252843653462414,0.797204177234895,0,0,0.0
342,0,0,0.06666666666666667,1,1.0,20,0.36666666666666664,0.95,20,19,1,1,0,0.15,3,20,22,0.2,0,0.5843004911140153,0.9519859055232447,0.7604342234755905,0.9424146662551247,0.7186507819110712,0.9336501896587566,0.8506293957963517,0.9431494044104664,1.0,0.1,0.0
343,0,0,0.05263157894736842,1,1.0,26,0.13333333333333333,0.7692307692307693,21,20,6,1,0,0.9333333333333333,15,14,28,0.06666666666666667,0,0.32160126111337134,0.9278605837890175,0.628548247919883,0.9311801011293611,0.5250343074799233,0.9093983797999673,0.8966498510344945,0.9233329080189365,1.0,0,0.0
344,0,0,0.06666666666666667,1,1.0,20,0.5238095238095238,0.65,14,13,7,1,0,0.09523809523809523,21,2,22,0.058823529411764705,0,0.32160126111337134,0.9393141827467032,0.5760581140560399,0.8861669746905152,0.5373408893863866,0.9120535385980986,0.8732067825866335,0.9150457396245362,1.0,0.2857142857142857,0.0
345,0,0,0.14285714285714285,2,0.8888888888888888,16,0.20833333333333334,0.8333333333333334,17,15,2,0,0,0.6666666666666666,12,8,20,0.0,0,0.8184524439705273,0.8593693654945881,0.5092265024989752,0.932455044775036,0.5540593649467792,0.8034376716213597,0.8099705515830842,0.8751923415315583,0,0,0.0
346,0,0,0.07142857142857142,1,1.0,19,0.4375,0.8421052631578947,17,16,3,1,0,0.75,6,8,21,0.1111111111111111,0,0.5356999818910829,0.9616203648317259,0.7505962402401551,0.8412746824424695,0.9054137048447932,0.8227638521806,0.910923203856063,0.8948568194243552,1.0,0,0.0
347,0,0,0.15,3,0.8888888888888888,24,0.48333333333333334,0.5185185185185185,17,14,11,1,0,0.4166666666666667,12,5,29,0.043478260869565216,0.23076923076923078,0.2833110739708964,0.8572864462503383,0.6639675650227963,0.9489442982573234,0.7425106420958003,0.8651718269437313,0.8966498510344945,0.8994773512946472,1.0,0.11764705882352941,0.0
348,0,0,0.05,1,1.0,27,0.2636363636363636,0.5555555555555556,15,15,13,1,0,0.9090909090909091,10,11,29,0.03333333333333333,0,0.32160126111337134,0.9274809037294682,0.6639675650227963,0.9326399702954211,0.619657188521163,0.8573900103794837,0.8481303528221409,0.9108011420874725,1.0,0,0.0
349,0,0,0.14285714285714285,2,0.9444444444444444,17,1.0,0.9444444444444444,18,17,1,1,0,0.05,20,1,20,0.2,0.21052631578947367,0.8457599989488507,0.960749687002513,0.4399826161225283,0.9352675365736228,0.7388534882799229,0.9483565518606647,0.9302455058295894,0.9491279758829997,1.0,0.1111111111111111,0.0
350,0,0,0.05,1,1.0,27,0.17901234567901234,0.8888888888888888,25,24,3,1,0,0.5,18,9,29,0.1111111111111111,0.2727272727272727,0.6670244296022436,0.9362905732269512,0.36891178741754554,0.9374370523365182,0.28771823212355213,0.9392088861691762,0.9247185220076416,0.9376563291897634,1.0,0.08,0.0
351,0,0,0.14285714285714285,2,0.8888888888888888,16,0.35714285714285715,0.5,11,9,8,5,0,0.2857142857142857,14,4,20,0.2777777777777778,0,0.468385174093881,0.883441264799634,0.4723612683691966,0.8380313844444188,0.25072902761316107,0.9384449829208397,0.8344934491514834,0.8938917716539762,0.09090909090909091,0.45454545454545453,0.0
352,0,0,0.05555555555555555,1,1.0,25,0.375,0.68,18,17,8,5,0,0.5,12,6,27,0.2631578947368421,0.3333333333333333,0.3732389197568977,0.8865236824359438,0.42315073899422345,0.9136412224417714,0.6166660699877768,0.947119906322544,0.7472585927950104,0.9193350619096604,0.1111111111111111,0.05555555555555555,0.0
353,0,0,0.05,1,1.0,27,0.34523809523809523,0.8148148148148148,23,22,5,1,0,0.5833333333333334,12,7,29,0.07692307692307693,0.4444444444444444,0.6356142202869678,0.845686979250503,0.7500277999830086,0.8707592648152653,0.212259545499133,0.8978700848658376,0.9188620008499798,0.8729774236821974,1.0,0.08695652173913043,0.0
354,0.14285714285714285,1,0.35294117647058826,6,0.6956521739130435,16,0.2777777777777778,0.6521739130434783,17,15,7,1,0,0.2777777777777778,5,18,25,0.0625,0.2,0.6869360149670901,0.695426296131622,0.23504453307718381,0.8623828011998675,0.5833889848044091,0.7972451794871728,0.8637146215748907,0.7930375760523597,1.0,0.17647058823529413,0.0
355,0,0,0.07142857142857142,1,1.0,18,1.0,1.0,19,18,0,0,0,0.05,1,20,20,0.0,0,0.13788124426844084,0.9415706291122449,0.6558004445838811,0.9175831771511708,0.6631308574429006,0.9468191923519734,0.9570461470641471,0.9364160205731844,0,0,0.0
356,0,0,0.4166666666666667,5,0.6,9,0.40476190476190477,0.4,10,6,6,1,0,0.8571428571428571,7,6,17,0.08333333333333333,0.2857142857142857,0.32160126111337134,0.9026752039687477,0.6294775117225813,0.8529201732509186,0.551405461026774,0.8652407539721411,0.8186059799975497,0.8752472333031018,1.0,0.3,0.0
357,0.14285714285714285,1,0.375,6,0.6818181818181818,15,0.26666666666666666,0.6363636363636364,18,14,5,1,0,0.2777777777777778,5,18,24,0.1,0.21052631578947367,0.7187967671382801,0.7341762214973735,0.23504453307718381,0.8617444295078142,0.5833889848044091,0.8315592226706545,0.8813651208453027,0.8146978437057414,1.0,0.2222222222222222,0.0
358,0,0,0.08333333333333333,1,1.0,15,0.3541666666666667,0.6,10,9,6,0,0,0.75,8,6,17,0.0,0,0.6906791401195571,0.7982048902504659,0.5449565392026369,0.9258222928427302,0.8426926705218886,0.9688347746426997,0.9012917739486527,0.9202225082840971,0,0,0.0
359,0,0,0.2222222222222222,2,0.8181818181818182,9,0.8125,0.45454545454545453,7,5,5,0,0,1.0,4,4,13,0.0,0,0.46682200783593986,0.8872831458127293,0.31490361470974154,0.9099901540418249,0.5540593649467792,0.9236861013791707,0.9393998763836238,0.9080542761671954,0,0,0.0
360,0,0,0.0625,1,1.0,22,0.25,0.7272727272727273,17,16,6,0,0,0.6666666666666666,8,12,24,0.0,0,0.43839356593048073,0.8199490750192061,0.48711619673427575,0.9412538189748694,0.619657188521163,0.9456073054674882,0.8485495426278024,0.9154337107342896,0,0,0.0
361,0,0,0.23076923076923078,3,0.7647058823529411,13,0.2261904761904762,0.6470588235294118,13,11,5,6,0,0.42857142857142855,14,6,19,0.5,0,0.5486179356379153,0.8859942488816908,0.6516794003822096,0.8892033363609423,0.8403130683243967,0.9087690179486794,0.8796339047814656,0.8951001080354128,0.07692307692307693,0.6153846153846154,0.0
362,0,0,0.07692307692307693,1,1.0,17,0.4523809523809524,0.7647058823529411,14,13,4,1,0,0.8571428571428571,6,7,19,0.09090909090909091,0,0.6185901185930373,0.9427829063866578,0.5476454323355535,0.9362501332981249,0.6972609524313406,0.880369025557849,0.9147251081531171,0.9237865279373264,1.0,0,0.0
363,0,0,0.13333333333333333,2,0.9,18,0.5238095238095238,0.8,18,16,3,1,0,0.09523809523809523,21,2,22,0.125,0,0.6364029279219968,0.9208139386863348,0.5606205238856703,0.9302343466712779,0.5241369325917615,0.9001061059847304,0.8015849201741256,0.9178925946345089,1.0,0.1111111111111111,0.0
364,0,0,0.1,1,1.0,12,1.0,1.0,13,12,0,0,0,0.07142857142857142,14,1,14,0.0,0,0.7799586361989873,0.8750793025119452,0.891573555151656,0.9399769149138936,0.7410750817424876,0.8904522331583645,0.8377324547069006,0.9058834503337239,0,0,0.0
365,0,0,0.058823529411764705,1,1.0,23,0.22321428571428573,0.8695652173913043,21,20,3,1,0,0.4375,16,7,25,0.1111111111111111,0.35294117647058826,0.7006098631608274,0.8384855269562091,0.7500277999830086,0.9339212262538426,0.212259545499133,0.9292033698548481,0.9188620008499798,0.9080472122361127,1.0,0.09523809523809523,0.0
366,0,0,0.08333333333333333,1,1.0,15,1.0,0.8,13,12,3,0,0,0.058823529411764705,17,1,17,0.0,0,0.32160126111337134,0.8830514271979923,0.6828969093891227,0.9219000744565203,0.8788260601729716,0.9589371839128962,0.9395499421773768,0.9273676599034147,0,0,0.0
367,0,0,0.05,1,1.0,28,0.3333333333333333,0.6785714285714286,20,19,9,1,0,0.9,9,10,30,0.047619047619047616,0.07692307692307693,0.5616331051005228,0.9398883362463627,0.786163043248197,0.9549143882301575,0.6706152690653125,0.847662371522745,0.8966498510344945,0.9245845917819555,1.0,0.05,0.0
368,0,0,0.2,2,0.9230769230769231,12,1.0,0.9230769230769231,13,12,1,1,0,0.06666666666666667,15,1,15,0.2,0.2857142857142857,0.6869360149670901,0.9066510639187576,0.5869442747441174,0.9447602198165641,0.6823378028304644,0.8285481096903105,0.8753250368067962,0.9028538722926186,1.0,0.07692307692307693,0.0
369,0,0,0.07142857142857142,1,1.0,19,0.375,0.7894736842105263,16,15,4,1,0,0.875,8,7,21,0.09090909090909091,0,0.7091663193054808,0.9430922337889794,0.5476454323355535,0.9317740357565986,0.6972609524313406,0.8763231102224583,0.9147251081531171,0.921291109100139,1.0,0,0.0
370,0,0,0.047619047619047616,1,1.0,29,0.16847826086956522,0.6896551724137931,21,20,9,1,0,0.34782608695652173,23,8,31,0.047619047619047616,0,0.32160126111337134,0.9331449362202984,0.5760581140560399,0.892458095878249,0.5496474712928497,0.9093947550296843,0.8966498510344945,0.9131565197428849,1.0,0.2857142857142857,0.0
371,0,0,0.07142857142857142,1,1.0,19,1.0,1.0,20,19,0,1,0,0.047619047619047616,21,1,21,0.3333333333333333,0,0.5631207086011119,0.9158368524315267,0.5106322372008352,0.9414126804749021,0.566999111138197,0.9007549058553621,0.8015849201741256,0.9210375491488927,1.0,0.1,0.0
372,0,0,0.09090909090909091,1,1.0,14,1.0,1.0,15,14,0,0,0,0.0625,1,16,16,0.0,0,0.7427855065254099,0.9492913429196908,0.6092997052600729,0.9343444329976976,0.5224857589932486,0.9265031794099359,0.8476641017053772,0.9374035747333201,0,0,0.0
373,0,0,0.13333333333333333,2,0.9,18,0.4583333333333333,0.55,13,11,8,0,0,0.75,8,6,22,0.0,0,0.3831002034060376,0.8687593011899095,0.46860163920059783,0.9459102555058793,0.7615107600426478,0.9059727712494572,0.8966498510344945,0.9120548658040879,0,0,0.0
374,0,0,0.2,2,0.9166666666666666,11,1.0,0.9166666666666666,12,11,1,1,0,0.07142857142857142,14,1,14,0.2,0.3076923076923077,0.4965573427533972,0.939684265142653,0.6173679882307265,0.9114944745233713,0.4791771638341059,0.8926743994533046,0.8820448107904005,0.9167338728313411,1.0,0.16666666666666666,0.0
375,0,0,0.3333333333333333,2,0.8333333333333334,5,0.5714285714285714,0.8333333333333334,7,5,0,1,0,0.2857142857142857,2,7,8,0.5,0,0.6670244296022436,0.9370772334171178,0.36891178741754554,0.8639575309964057,0.6631308574429006,0.9120059118094818,0.8015849201741256,0.9085394297055599,1.0,0.14285714285714285,0.0
376,0,0,0.07142857142857142,1,1.0,18,0.5555555555555556,0.5555555555555556,10,10,9,1,0,0.4444444444444444,9,4,20,0.045454545454545456,0.35294117647058826,0.5356999818910829,0.9065707286193689,0.6734322372059596,0.8112039796090414,0.7425106420958003,0.9072976367000595,0.8286140830288918,0.881195243012204,1.0,0,0.0
377,0,0,0.1,1,1.0,13,1.0,1.0,14,13,0,0,0,0.06666666666666667,15,1,15,0.0,0,0.5745460481856949,0.9284290357543328,0.5169255440667053,0.9183741644870045,0.6407002262638741,0.9231361566871744,0.8015849201741256,0.9234143434538926,0,0,0.0
378,0,0,0.1111111111111111,1,1.0,11,0.5416666666666666,0.8181818181818182,10,9,2,2,0,0.16666666666666666,2,12,13,0.2857142857142857,0,0.7028663910526851,0.9027476725657821,0.4956403560359822,0.8861433533646788,0.5355541692584742,0.7998653413826499,0.7787115771494494,0.8685853843229049,0.55,0.1,0.0
379,0,0,0.05555555555555555,1,1.0,24,0.3611111111111111,0.9583333333333334,24,23,1,1,0,0.125,3,24,26,0.2,0,0.7006098631608274,0.9508667543976554,0.7772913675119175,0.9253590376088334,0.4998715897492961,0.9549771436884784,0.8535469415512221,0.9450570112179082,1.0,0.08333333333333333,0.0
380,0,0,0.4166666666666667,5,0.4666666666666667,7,0.5666666666666667,0.4,11,6,5,0,0,0.8333333333333334,5,6,17,0.0,0.6153846153846154,0.4446644141860167,0.8200140460529345,0.6639675650227963,0.9347563239638065,0.8160476294097574,0.8312573602132152,0.8966498510344945,0.8726269595465683,0,0,0.0
